,Facies,Formation,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS,ILD,ILD2,RHOB,s_Facies
177,3,B2 SH,SHRIMPLIN,2881.5,70.01,0.5429999999999999,-4.3,31.57,2.8,1,0.036000000000000004,3.4914031547858606,3.4914031547858606,1580.1909395973153,f_siltstone
191,6,B2 LM,SHRIMPLIN,2888.5,44.15,0.943,4.1,5.47,5.6,2,0.188,8.770008211436346,8.770008211436346,2529.4226798748696,wackestone
192,6,B2 LM,SHRIMPLIN,2889.0,39.25,0.88,3.9,5.905,5.6,2,0.125,7.5857757502918375,7.5857757502918375,2511.576847034339,wackestone
193,6,B2 LM,SHRIMPLIN,2889.5,38.37,0.812,5.7,7.13,5.4,2,0.063,6.486344335482385,6.486344335482385,2494.5378048780485,wackestone
220,3,B3 SH,SHRIMPLIN,2903.0,97.25,0.46399999999999997,9.1,15.135,3.5,1,0.133,2.910717118066605,2.910717118066605,2250.6945544554455,f_siltstone
221,3,B3 SH,SHRIMPLIN,2903.5,95.12,0.474,8.1,21.93,3.5,1,0.1,2.9785164294291895,2.9785164294291895,1996.1744831338412,f_siltstone
222,3,B3 SH,SHRIMPLIN,2904.0,91.67,0.501,6.4,26.715,3.3,1,0.067,3.169567463043491,3.169567463043491,1813.7249999999997,f_siltstone
223,3,B3 SH,SHRIMPLIN,2904.5,85.15,0.521,3.7,25.875,3.2,1,0.033,3.318944575526104,3.318944575526104,1824.367757009346,f_siltstone
272,6,B4 LM,SHRIMPLIN,2929.0,49.39,0.732,3.9,6.69,5.3,2,0.222,5.3951062251512765,5.3951062251512765,2484.620551508845,wackestone
273,6,B4 LM,SHRIMPLIN,2929.5,44.23,0.669,5.7,7.985,5.0,2,0.111,4.666593803142887,4.666593803142887,2464.6173382820784,wackestone
274,3,B5 SH,SHRIMPLIN,2930.0,54.96,0.602,7.3,10.27,4.2,1,1.0,3.9994474976109746,3.9994474976109746,2404.851294498382,f_siltstone
275,3,B5 SH,SHRIMPLIN,2930.5,68.62,0.55,9.9,13.345,3.6,1,0.941,3.548133892335755,3.548133892335755,2324.5764150943396,f_siltstone
278,3,B5 SH,SHRIMPLIN,2932.0,95.56,0.425,11.0,18.035,3.4,1,0.765,2.6607250597988097,2.6607250597988097,2162.786516853933,f_siltstone
279,3,B5 SH,SHRIMPLIN,2932.5,106.29,0.401,8.4,21.3,3.2,1,0.706,2.5176769277588558,2.5176769277588558,2021.24192139738,f_siltstone
280,3,B5 SH,SHRIMPLIN,2933.0,95.11,0.39399999999999996,7.8,21.825,3.2,1,0.647,2.477422057633285,2.477422057633285,1997.5449023861172,f_siltstone
281,3,B5 SH,SHRIMPLIN,2933.5,96.55,0.391,8.2,20.44,3.1,1,0.588,2.4603676041476272,2.4603676041476272,2050.5287581699345,f_siltstone
282,3,B5 SH,SHRIMPLIN,2934.0,92.19,0.391,11.1,17.735,3.3,1,0.529,2.4603676041476272,2.4603676041476272,2174.8204161979756,f_siltstone
283,3,B5 SH,SHRIMPLIN,2934.5,100.17,0.391,11.6,18.11,3.2,1,0.47100000000000003,2.4603676041476272,2.4603676041476272,2165.347963800905,f_siltstone
284,3,B5 SH,SHRIMPLIN,2935.0,101.7,0.387,11.9,19.115,3.2,1,0.41200000000000003,2.4378108183687526,2.4378108183687526,2130.35113507378,f_siltstone
285,3,B5 SH,SHRIMPLIN,2935.5,100.5,0.38,13.8,18.12,3.2,1,0.353,2.3988329190194904,2.3988329190194904,2184.01090487239,f_siltstone
286,3,B5 SH,SHRIMPLIN,2936.0,102.07,0.369,15.5,17.425,3.4,1,0.294,2.338837238659355,2.338837238659355,2225.2470414201184,f_siltstone
287,3,B5 SH,SHRIMPLIN,2936.5,109.83,0.358,15.2,18.72,3.7,1,0.235,2.280342072000418,2.280342072000418,2172.309433962264,f_siltstone
288,3,B5 SH,SHRIMPLIN,2937.0,118.17,0.354,18.5,21.295,3.9,1,0.17600000000000002,2.2594357702209775,2.2594357702209775,2092.9984662576685,f_siltstone
289,3,B5 SH,SHRIMPLIN,2937.5,119.16,0.358,17.9,24.97,3.8,1,0.11800000000000001,2.280342072000418,2.280342072000418,1941.6837393422657,f_siltstone
290,6,B5 LM,SHRIMPLIN,2938.0,63.36,0.384,8.2,20.85,3.3,2,1.0,2.4210290467361784,2.4210290467361784,2035.7901960784316,wackestone
291,6,B5 LM,SHRIMPLIN,2938.5,44.37,0.39799999999999996,6.1,14.47,3.4,2,0.95,2.5003453616964313,2.5003453616964313,2242.1196485623004,wackestone
292,6,B5 LM,SHRIMPLIN,2939.0,37.71,0.413,4.7,12.17,4.0,2,0.9,2.5882129151530915,2.5882129151530915,2306.1334207764953,wackestone
293,6,B5 LM,SHRIMPLIN,2939.5,37.36,0.43799999999999994,4.4,12.545,5.0,2,0.85,2.741574171927882,2.741574171927882,2289.5612970711295,wackestone
294,6,B5 LM,SHRIMPLIN,2940.0,39.66,0.467,4.6,13.01,5.0,2,0.8,2.930893245250321,2.930893245250321,2275.868553459119,wackestone
306,6,B5 LM,SHRIMPLIN,2946.0,84.6,0.616,4.3,7.58,5.7,2,0.2,4.130475019901613,4.130475019901613,2459.5706896551724,wackestone
307,6,B5 LM,SHRIMPLIN,2946.5,84.6,0.616,4.3,7.58,5.7,2,0.2,4.130475019901613,4.130475019901613,2459.5706896551724,wackestone
311,3,C SH,SHRIMPLIN,2948.5,130.95,0.545,6.2,12.17,4.2,1,1.0,3.5075187395256804,3.5075187395256804,2324.1443496801703,f_siltstone
312,3,C SH,SHRIMPLIN,2949.0,127.25,0.519,7.5,17.585,3.6,1,0.982,3.303695410368148,3.303695410368148,2146.3932432432434,f_siltstone
313,3,C SH,SHRIMPLIN,2949.5,115.33,0.484,10.4,20.065,3.3,1,0.965,3.047894989627983,3.047894989627983,2082.5988839285715,f_siltstone
314,3,C SH,SHRIMPLIN,2950.0,110.37,0.45299999999999996,13.2,19.63,3.2,1,0.9470000000000001,2.837919028441556,2.837919028441556,2121.4981566820275,f_siltstone
315,3,C SH,SHRIMPLIN,2950.5,95.97,0.433,12.9,17.945,3.2,1,0.93,2.710191631890843,2.710191631890843,2182.9590700344434,f_siltstone
316,3,C SH,SHRIMPLIN,2951.0,92.1,0.415,14.9,17.19,3.5,1,0.912,2.600159563165272,2.600159563165272,2229.257755581669,f_siltstone
317,3,C SH,SHRIMPLIN,2951.5,92.33,0.401,14.7,16.855,3.6,1,0.895,2.5176769277588558,2.5176769277588558,2240.4808323563893,f_siltstone
318,3,C SH,SHRIMPLIN,2952.0,84.32,0.401,14.9,17.04,3.7,1,0.877,2.5176769277588558,2.5176769277588558,2235.0744418331374,f_siltstone
319,3,C SH,SHRIMPLIN,2952.5,85.93,0.405,14.1,16.725,3.7,1,0.86,2.540972705549305,2.540972705549305,2240.1296274738065,f_siltstone
320,3,C SH,SHRIMPLIN,2953.0,86.15,0.41,13.5,16.505,3.7,1,0.8420000000000001,2.5703957827688635,2.5703957827688635,2243.079479768786,f_siltstone
321,3,C SH,SHRIMPLIN,2953.5,87.94,0.418,13.6,16.735,3.6,1,0.825,2.618183008218985,2.618183008218985,2235.2159722222223,f_siltstone
322,3,C SH,SHRIMPLIN,2954.0,86.68,0.425,14.1,16.94,3.6,1,0.807,2.6607250597988097,2.6607250597988097,2231.870023282887,f_siltstone
323,3,C SH,SHRIMPLIN,2954.5,85.31,0.431,14.7,17.845,3.5,1,0.789,2.69773943244492,2.69773943244492,2202.1807151230946,f_siltstone
324,3,C SH,SHRIMPLIN,2955.0,86.99,0.441,13.9,18.455,3.5,1,0.772,2.760577856220346,2.760577856220346,2172.015505226481,f_siltstone
325,3,C SH,SHRIMPLIN,2955.5,88.41,0.456,13.4,18.05,3.6,1,0.754,2.857590543374947,2.857590543374947,2183.282448036952,f_siltstone
326,3,C SH,SHRIMPLIN,2956.0,85.73,0.47100000000000003,13.6,15.635,3.8,1,0.737,2.958012466551546,2.958012466551546,2277.229861111111,f_siltstone
327,3,C SH,SHRIMPLIN,2956.5,79.97,0.48,13.1,13.72,4.1,1,0.7190000000000001,3.019951720402016,3.019951720402016,2345.137341772152,f_siltstone
328,3,C SH,SHRIMPLIN,2957.0,72.32,0.489,13.4,13.05,4.3,1,0.7020000000000001,3.083187950249354,3.083187950249354,2373.813625866051,f_siltstone
329,3,C SH,SHRIMPLIN,2957.5,69.7,0.496,13.0,13.785,4.2,1,0.684,3.1332857243155856,3.1332857243155856,2341.6206896551726,f_siltstone
330,3,C SH,SHRIMPLIN,2958.0,78.44,0.504,13.5,13.815,4.1,1,0.667,3.1915378551007616,3.1915378551007616,2345.703757225433,f_siltstone
331,3,C SH,SHRIMPLIN,2958.5,82.19,0.509,12.2,14.275,4.0,1,0.649,3.2284941217126355,3.2284941217126355,2314.7681093394076,f_siltstone
332,3,C SH,SHRIMPLIN,2959.0,85.45,0.509,12.6,15.215,4.0,1,0.632,3.2284941217126355,3.2284941217126355,2283.420594965675,f_siltstone
333,3,C SH,SHRIMPLIN,2959.5,92.63,0.508,13.7,16.465,3.9,1,0.614,3.2210687912834346,3.2210687912834346,2246.4497682502897,f_siltstone
334,3,C SH,SHRIMPLIN,2960.0,88.92,0.507,14.6,16.885,3.9,1,0.596,3.213660538640317,3.213660538640317,2238.4351288056205,f_siltstone
335,3,C SH,SHRIMPLIN,2960.5,90.45,0.505,13.7,16.3,3.8,1,0.579,3.198895109691398,3.198895109691398,2252.759154113557,f_siltstone
336,3,C SH,SHRIMPLIN,2961.0,87.42,0.504,12.7,15.225,4.0,1,0.561,3.1915378551007616,3.1915378551007616,2284.0345360824745,f_siltstone
337,3,C SH,SHRIMPLIN,2961.5,84.11,0.507,12.5,15.12,4.0,1,0.544,3.213660538640317,3.213660538640317,2286.0099999999998,f_siltstone
338,3,C SH,SHRIMPLIN,2962.0,87.26,0.509,12.0,15.145,3.9,1,0.526,3.2284941217126355,3.2284941217126355,2280.0625000000005,f_siltstone
339,3,C SH,SHRIMPLIN,2962.5,84.87,0.511,12.0,14.82,3.9,1,0.509,3.2433961734934926,3.2433961734934926,2292.25,f_siltstone
340,3,C SH,SHRIMPLIN,2963.0,84.88,0.507,11.3,14.335,3.9,1,0.491,3.213660538640317,3.213660538640317,2303.129819616686,f_siltstone
341,3,C SH,SHRIMPLIN,2963.5,88.37,0.493,10.5,15.695,4.2,1,0.474,3.1117163371060177,3.1117163371060177,2244.5516759776538,f_siltstone
342,3,C SH,SHRIMPLIN,2964.0,90.68,0.48,11.1,18.01,4.2,1,0.456,3.019951720402016,3.019951720402016,2164.612317210349,f_siltstone
343,3,C SH,SHRIMPLIN,2964.5,94.56,0.47100000000000003,12.3,20.75,3.9,1,0.439,2.958012466551546,2.958012466551546,2072.1632269099205,f_siltstone
344,3,C SH,SHRIMPLIN,2965.0,96.31,0.462,15.0,22.025,3.6,1,0.42100000000000004,2.8973435877013234,2.8973435877013234,2042.4117647058824,f_siltstone
345,3,C SH,SHRIMPLIN,2965.5,99.42,0.456,17.2,22.97,3.4,1,0.40399999999999997,2.857590543374947,2.857590543374947,2018.3289855072467,f_siltstone
346,3,C SH,SHRIMPLIN,2966.0,97.55,0.45299999999999996,16.7,22.12,3.4,1,0.386,2.837919028441556,2.837919028441556,2049.2474789915964,f_siltstone
347,3,C SH,SHRIMPLIN,2966.5,98.51,0.45,15.3,20.35,3.6,1,0.368,2.8183829312644537,2.8183829312644537,2109.592857142857,f_siltstone
356,3,C SH,SHRIMPLIN,2971.0,90.99,0.535,10.9,15.235,3.9,1,0.21100000000000002,3.4276778654645037,3.4276778654645037,2265.590740740741,f_siltstone
357,3,C SH,SHRIMPLIN,2971.5,83.72,0.537,11.4,14.25,3.9,1,0.193,3.443499307633385,3.443499307633385,2307.3437923250567,f_siltstone
358,3,C SH,SHRIMPLIN,2972.0,81.44,0.5379999999999999,10.9,14.015,4.0,1,0.175,3.451437393358562,3.451437393358562,2310.775925925926,f_siltstone
359,3,C SH,SHRIMPLIN,2972.5,80.51,0.5379999999999999,10.1,14.465,3.9,1,0.158,3.451437393358562,3.451437393358562,2285.676696329255,f_siltstone
360,3,C SH,SHRIMPLIN,2973.0,83.93,0.539,10.0,15.11,3.8,1,0.14,3.45939377826122,3.45939377826122,2260.9666666666667,f_siltstone
361,3,C SH,SHRIMPLIN,2973.5,83.36,0.535,10.1,15.73,3.7,1,0.12300000000000001,3.4276778654645037,3.4276778654645037,2239.241768631813,f_siltstone
362,3,C SH,SHRIMPLIN,2974.0,86.69,0.529,10.9,15.115,3.8,1,0.105,3.3806483620598162,3.3806483620598162,2270.035185185185,f_siltstone
363,3,C SH,SHRIMPLIN,2974.5,86.71,0.521,10.6,13.995,3.7,1,0.08800000000000001,3.318944575526104,3.318944575526104,2308.3060402684564,f_siltstone
364,3,C SH,SHRIMPLIN,2975.0,84.91,0.515,11.0,14.065,3.9,1,0.07,3.273406948788382,3.273406948788382,2309.9887640449438,f_siltstone
365,3,C SH,SHRIMPLIN,2975.5,84.75,0.516,13.6,20.0,3.7,1,0.053,3.2809529311311905,3.2809529311311905,2110.511111111111,f_siltstone
366,3,C SH,SHRIMPLIN,2976.0,87.88,0.5429999999999999,16.2,23.385,3.6,1,0.035,3.4914031547858606,3.4914031547858606,1996.4109785202863,f_siltstone
367,3,C SH,SHRIMPLIN,2976.5,86.06,0.584,15.0,20.82,3.3,1,0.018000000000000002,3.8370724549227875,3.8370724549227875,2089.1941176470586,f_siltstone
446,6,C LM,SHRIMPLIN,3016.0,51.5,0.762,6.6,8.025,4.1,2,0.225,5.780960474057181,5.780960474057181,2475.3614561027834,wackestone
447,6,C LM,SHRIMPLIN,3016.5,47.77,0.7559999999999999,7.4,9.425,4.1,2,0.21600000000000003,5.701642722807474,5.701642722807474,2436.2198704103675,wackestone
448,6,C LM,SHRIMPLIN,3017.0,54.15,0.7509999999999999,6.4,11.7,4.9,2,0.20600000000000002,5.636376558259543,5.636376558259543,2343.1000000000004,wackestone
449,6,C LM,SHRIMPLIN,3017.5,50.45,0.74,4.3,13.34,5.0,2,0.196,5.495408738576246,5.495408738576246,2260.95,wackestone
450,9,C LM,SHRIMPLIN,3018.0,32.78,0.723,1.2,13.11,5.1,2,0.18600000000000003,5.284452517751804,5.284452517751804,2231.915384615385,bafflestone
451,9,C LM,SHRIMPLIN,3018.5,23.5,0.711,0.3,12.3,5.2,2,0.17600000000000002,5.14043651582426,5.14043651582426,2247.8286359077233,bafflestone
452,9,C LM,SHRIMPLIN,3019.0,28.33,0.706,0.5,11.79,5.3,2,0.16699999999999998,5.081594425605605,5.081594425605605,2267.224874371859,bafflestone
453,9,C LM,SHRIMPLIN,3019.5,31.12,0.7040000000000001,1.7,11.325,5.3,2,0.157,5.058246620031142,5.058246620031142,2297.861800610376,bafflestone
454,9,C LM,SHRIMPLIN,3020.0,28.68,0.7090000000000001,1.9,11.165,5.4,2,0.147,5.116818355403078,5.116818355403078,2305.7689602446485,bafflestone
455,9,C LM,SHRIMPLIN,3020.5,31.67,0.721,1.6,10.535,5.4,2,0.13699999999999998,5.260172663907062,5.260172663907062,2323.0920731707315,bafflestone
456,9,C LM,SHRIMPLIN,3021.0,39.75,0.733,0.9,10.04,5.5,2,0.127,5.407543229455809,5.407543229455809,2330.5210393541875,bafflestone
457,9,C LM,SHRIMPLIN,3021.5,36.56,0.747,2.0,8.545,5.3,2,0.11800000000000001,5.584701947368308,5.584701947368308,2395.2602040816328,bafflestone
458,9,C LM,SHRIMPLIN,3022.0,36.56,0.747,2.0,8.545,5.3,2,0.11800000000000001,5.584701947368308,5.584701947368308,2395.2602040816328,bafflestone
459,9,C LM,SHRIMPLIN,3022.5,37.21,0.764,2.7,7.73,5.6,2,0.10800000000000001,5.807644175213121,5.807644175213121,2432.3814491264134,bafflestone
460,9,C LM,SHRIMPLIN,3023.0,35.8,0.777,2.5,8.195,5.7,2,0.098,5.984115950603197,5.984115950603197,2413.880769230769,bafflestone
461,9,C LM,SHRIMPLIN,3023.5,36.56,0.784,1.4,10.29,5.8,2,0.08800000000000001,6.08135001278718,6.08135001278718,2328.708519269777,bafflestone
